Komagataeibacter europaeus	33995
Acetobacter pasteurianus	438
Acetobacter senegalensis	446692
Acetobacter oryzifermentans	1633874
Acetobacter aceti	435
Acetobacter persici	1076596
Acetobacter pomorum	65959
Acetobacter tropicalis	104102
Acetobacter ascendens	481146
Acetobacter sp. JWB	2259883
Asaia bogorensis	91915
Kozakia baliensis	153496
Roseomonas gilardii	257708
Roseomonas sp. FDAARGOS 362	
Neoasaia chiangmaiensis	320497
Rhodospirillum rubrum	1085
Rhodospirillum centenum	34018
Pararhodospirillum photometricum	1084
Magnetospirillum magneticum	84159
Magnetospirillum gryphiswaldense	55518
Magnetospirillum sp. XM-1	1663591
Magnetospirillum sp. ME-1	1639348
Azospirillum lipoferum	193
Azospirillum brasilense	192
Azospirillum thiophilum	528244
Azospirillum humicireducens	1226968
Azospirillum sp. TSH58	664962
Azospirillum sp. M2T2B2	682998
Tistrella mobilis	171437
Candidatus Endolissoclinum faulkneri	1263979
Thalassospira xiamenensis	220697
Thalassospira marina	2048283
Magnetospira sp. QH-2	1288970
Haematospirillum jordaniae	1549855
Nitrospirillum amazonense	28077
Niveispirillum cyanobacteriorum	1612173
Parvularcula bermudensis	208216
Magnetococcus marinus	1124597
Candidatus Pelagibacter ubique	198252
Candidatus Pelagibacter sp. IMCC9063	1002672
alpha proteobacterium HIMB59	744985
alpha proteobacterium HIMB5	859653
Micavibrio aeruginosavorus	349221
Polymorphum gilvum	991904
Phreatobacter sp. S-12	1868589
Candidatus Puniceispirillum marinum	767892
Acidithiobacillus ferrooxidans	920
Acidithiobacillus caldus	33059
Acidithiobacillus ferrivorans	160808
Mariprofundus aestuarium	1921086
Mariprofundus ferrinatatus	1921087
Bacillus subtilis	1423
Bacillus licheniformis	1402
Bacillus paralicheniformis	1648923
Bacillus velezensis	492670
Bacillus amyloliquefaciens	1390
Bacillus atrophaeus	1452
Bacillus vallismortis	72361
Bacillus halodurans	86665
Bacillus anthracis	1392
Bacillus cereus	1396
Bacillus cytotoxicus	580165
Bacillus thuringiensis	1428
Bacillus mycoides	1405
Bacillus toyonensis	155322
Bacillus pseudomycoides	64104
Bacillus clausii	79880
Bacillus pumilus	1408
Bacillus pseudofirmus	79885
Bacillus megaterium	1404
Bacillus cellulosilyticus	1413
Bacillus coagulans	1398
Bacillus sp. JS	1127744
Bacillus sp. 1NLA3E	666686
Bacillus infantis	324767
Bacillus lehensis	300825
Bacillus methanolicus	1471
Bacillus sp. X1(2014)	1565991
Bacillus sp. WP8	756828
Bacillus sp. Pc3	1446792
Bacillus sp. BH072	1570330
Bacillus bombysepticus	658666
Bacillus sp. OxB-1	98228
Bacillus sp. YP1	1574141
Bacillus sp.	1409
Bacillus sp. LM 4-2	1628753
Bacillus endophyticus	135735
Bacillus smithii	1479
Bacillus simplex	1478
Bacillus oceanisediminis	665099
Bacillus glycinifermentans	1664069
Bacillus flexus	86664
Bacillus gibsonii	79881
Bacillus weihaiensis	1547283
Bacillus xiamenensis	1178537
Bacillus horikoshii	79883
Bacillus krulwichiae	199441
Bacillus beveridgei	632773
Bacillus kochii	859143
Bacillus altitudinis	293387
Bacillus sp. SDLI1	1774743
Bacillus muralis	264697
Bacillus safensis	561879
Bacillus intestinalis	1963032
Oceanobacillus iheyensis	182710
Geobacillus kaustophilus	1462
Geobacillus thermoleovorans	33941
Geobacillus thermocatenulatus	33938
Geobacillus lituanicus	169283
Geobacillus thermodenitrificans	33940
Geobacillus sp. WCH70	471223
Geobacillus sp. Y412MC61	544556
Geobacillus sp. Y412MC52	550542
Geobacillus sp. C56-T3	691437
Geobacillus sp. Y4.1MC1	581103
Geobacillus sp. GHH01	1233873
Geobacillus genomosp. 3	1921421
Geobacillus sp. 12AMOR1	1629723
Geobacillus sp. LC300	1519377
Geobacillus stearothermophilus	1422
Geobacillus subterraneus	129338
Geobacillus sp. JS12	1813182
Parageobacillus thermoglucosidans	1426
Parageobacillus thermoglucosidasius	1426
Anoxybacillus flavithermus	33934
Anoxybacillus gonensis	198467
Anoxybacillus sp. B2M1	1490052
Anoxybacillus amylolyticus	294699
Anoxybacillus sp. B7M1	1490057
Amphibacillus xylanus	1449
Lysinibacillus sphaericus	1421
Lysinibacillus varians	1145276
Lysinibacillus fusiformis	28031
Lysinibacillus sp. YS11	2072025
Lysinibacillus sp. B2A1	2081964
Lysinibacillus sp. 2017	2169540
Halobacillus halophilus	1570
Halobacillus mangrovi	402384
Terribacillus aidingensis	586416
Virgibacillus sp. SK37	403957
Virgibacillus halodenitrificans	1482
Virgibacillus sp. 6R	1911587
Virgibacillus phasianinus	2017483
Virgibacillus necropolis	163877
Virgibacillus pantothenticus	1473
Lentibacillus amyloliquefaciens	1472767
Fictibacillus phosphorivorans	1221500
Fictibacillus arsenicus	255247
Salimicrobium jeotgali	1230341
Aeribacillus pallidus	33936
[Bacillus] selenitireducens	85683
Staphylococcus aureus	1280
Staphylococcus argenteus	985002
Staphylococcus epidermidis	1282
Staphylococcus haemolyticus	1283
Staphylococcus saprophyticus	29385
Staphylococcus carnosus	1281
Staphylococcus lugdunensis	28035
Staphylococcus pseudintermedius	283734
Staphylococcus warneri	1292
Staphylococcus pasteuri	45972
Staphylococcus xylosus	1288
Staphylococcus hyicus	1284
Staphylococcus capitis	29388
Staphylococcus schleiferi	1295
Staphylococcus agnetis	985762
Staphylococcus equorum	246432
Staphylococcus simulans	1286
Staphylococcus condimenti	70255
Staphylococcus pettenkoferi	170573
Staphylococcus lutrae	155085
Staphylococcus cohnii	29382
Staphylococcus sciuri	1296
Staphylococcus nepalensis	214473
Staphylococcus kloosii	29384
Staphylococcus felis	46127
Macrococcus caseolyticus	69966
Macrococcus canis	1855823
Macrococcus sp. IME1552	1898474
Salinicoccus halodurans	407035
Auricoccus indicus	1849491
Listeria monocytogenes	1639
Listeria innocua	1642
Listeria welshimeri	1643
Listeria seeligeri	1640
Listeria ivanovii	1638
Brochothrix thermosphacta	2756
Exiguobacterium sibiricum	332410
Exiguobacterium sp. AT1b	360911
Exiguobacterium antarcticum	132920
Exiguobacterium sp. MH3	1399115
Exiguobacterium sp. U13-1	1849031
Gemella sp. oral taxon 928	1785995
Gemella morbillorum	29391
Brevibacillus brevis	1393
Brevibacillus laterosporus	1465
Brevibacillus formosus	54913
Paenibacillus sp. JDR-2	324057
Paenibacillus sp. Y412MC10	481743
Paenibacillus polymyxa	1406
Paenibacillus mucilaginosus	61624
Paenibacillus terrae	159743
Paenibacillus larvae	1464
Paenibacillus sabinae	365617
Paenibacillus durus	44251
Paenibacillus borealis	160799
Paenibacillus graminis	189425
Paenibacillus odorifer	189426
Paenibacillus sp. FSL P4-0081	1536769
Paenibacillus sp. FSL R5-0345	1536770
Paenibacillus sp. FSL R5-0912	1536771
Paenibacillus stellifer	169760
Paenibacillus sp. FSL R7-0273	1536772
Paenibacillus sp. FSL R7-0331	1536773
Paenibacillus sp. FSL H7-0357	1536774
Paenibacillus sp. FSL H7-0737	1536775
Paenibacillus beijingensis	1126833
Paenibacillus sp. IHBB 10380	1566358
Paenibacillus riograndensis	483937
Paenibacillus peoriae	59893
Paenibacillus naphthalenovorans	162209
Paenibacillus sp. 32O-W	1695218
Paenibacillus bovis	1616788
Paenibacillus xylanexedens	528191
Paenibacillus yonginensis	1462996
Paenibacillus swuensis	1178515
Paenibacillus donghaensis	414771
Paenibacillus ihbetae	1870820
Paenibacillus crassostreae	1763538
Paenibacillus kribbensis	172713
Paenibacillus sp. IHB B 3084	867076
Paenibacillus vortex	71995
Thermobacillus composti	377615
Aneurinibacillus sp. XH2	1450761
Aneurinibacillus soli	1500254
Alicyclobacillus acidocaldarius	405212
Kyrpidia tusciae	33943
Kyrpidia sp. EA-1	2055160
Tumebacillus avium	1903704
Tumebacillus algifaecis	1214604
Solibacillus silvestris	76853
Solibacillus sp. R5-41	2048654
Planococcus sp. PAMC 21323	1526927
Planococcus kocurii	1374
Planococcus rifietoensis	200991
Planococcus sp. L10.15	1302659
Planococcus antarcticus	161360
Planococcus donghaensis	414778
Planococcus halocryophilus	1215089
Planococcus maritimus	192421
Planococcus plakortidis	1038856
Planococcus faecalis	1598147
Planococcus sp. MB-3u-03	2058136
Jeotgalibacillus malaysiensis	1508404
Kurthia sp. 11kri321	1750719
Sporosarcina psychrophila	1476
Sporosarcina sp. P33	1930764
Sporosarcina sp. P37	1930546
Sporosarcina ureae	1571
Rummeliibacillus stabekisii	241244
Novibacillus thermophilus	1471761
Laceyella sp. FBKL4.010	2071623
Lactococcus lactis	1358
Lactococcus garvieae	1363
Lactococcus piscium	1364
Lactococcus raffinolactis	1366
Streptococcus pyogenes	1314
Streptococcus pneumoniae	1313
Streptococcus agalactiae	1311
Streptococcus mutans	1309
Streptococcus thermophilus	1308
Streptococcus sanguinis	1305
Streptococcus suis	1307
Streptococcus gordonii	1302
Streptococcus equi	1336
Streptococcus uberis	1349
Streptococcus dysgalactiae	1334
Streptococcus gallolyticus	315405
Streptococcus mitis	28037
Streptococcus oralis	1303
Streptococcus parauberis	1348
Streptococcus pasteurianus	197614
Streptococcus parasanguinis	1318
Streptococcus salivarius	1304
Streptococcus pseudopneumoniae	257758
Streptococcus macedonicus	59310
Streptococcus infantarius	102684
Streptococcus intermedius	1338
Streptococcus anginosus	1328
Streptococcus constellatus	76860
Streptococcus cristatus	45634
Streptococcus iniae	1346
Streptococcus lutetiensis	150055
Streptococcus sp. I-G2	1156431
Streptococcus sp. I-P16	1156433
Streptococcus sp. VT 162	1419814
Streptococcus pantholopis	1811193
Streptococcus sp. A12	1759399
Streptococcus sp. NPS 308	1902136
Lactobacillus plantarum	1590
Lactobacillus johnsonii	33959
Lactobacillus acidophilus	1579
Lactobacillus sakei	1599
Lactobacillus salivarius	1624
Lactobacillus delbrueckii	1584
Lactobacillus brevis	1580
Lactobacillus paracasei	1597
Lactobacillus casei	1582
Lactobacillus gasseri	1596
Lactobacillus reuteri	1598
Lactobacillus helveticus	1587
Lactobacillus fermentum	1613
Lactobacillus rhamnosus	47715
Lactobacillus crispatus	47770
Lactobacillus amylovorus	1604
Lactobacillus buchneri	1581
Lactobacillus kefiranofaciens	267818
Lactobacillus ruminis	1623
Lactobacillus sanfranciscensis	1625
Lactobacillus sp. wkB8	1545702
Lactobacillus hokkaidonensis	1193095
Lactobacillus mucosae	97478
Lactobacillus acetotolerans	1600
Lactobacillus ginsenosidimutans	1007676
Lactobacillus koreensis	637971
Lactobacillus heilongjiangensis	1074467
Lactobacillus kunkeei	148814
Lactobacillus gallinarum	52242
Lactobacillus paraplantarum	60520
Lactobacillus oris	1632
Lactobacillus parabuchneri	152331
Lactobacillus lindneri	53444
Lactobacillus paracollinoides	240427
Lactobacillus jensenii	109790
Lactobacillus curieae	1138822
Lactobacillus crustorum	392416
Lactobacillus backii	375175
Lactobacillus curvatus	28038
Lactobacillus amylophilus	1603
Lactobacillus amylolyticus	83683
Lactobacillus agilis	1601
Lactobacillus zymae	267363
Lactobacillus pentosus	1589
Lactobacillus coryniformis	1610
Lactobacillus acidipiscis	89059
Lactobacillus allii	1847728
Lactobacillus alimentarius	1602
Pediococcus pentosaceus	1255
Pediococcus claussenii	187452
Pediococcus damnosus	51663
Pediococcus acidilactici	1254
Pediococcus inopinatus	114090
Enterococcus faecalis	1351
Enterococcus faecium	1352
Enterococcus hirae	1354
Enterococcus casseliflavus	37734
Enterococcus mundtii	53346
Enterococcus durans	53345
Enterococcus gallinarum	1353
Enterococcus silesiacus	332949
Enterococcus thailandicus	417368
Melissococcus plutonius	33970
Tetragenococcus halophilus	51669
Vagococcus teuberi	519472
Vagococcus penaei	633807
Oenococcus oeni	1247
Leuconostoc mesenteroides	1245
Leuconostoc citreum	33964
Leuconostoc kimchii	136609
Leuconostoc sp. C2	979982
Leuconostoc carnosum	1252
Leuconostoc gelidum	1244
Leuconostoc lactis	1246
Leuconostoc garlicum	255248
Leuconostoc suionicum	1511761
Weissella koreensis	165096
Weissella ceti	759620
Weissella cibaria	137591
Weissella jogaejeotgali	1631871
Weissella paramesenteroides	1249
Aerococcus urinae	1376
Aerococcus urinaeequi	51665
Aerococcus sanguinicola	119206
Aerococcus christensenii	87541
Aerococcus viridans	1377
Aerococcus urinaehominis	128944
Carnobacterium sp. 17-4	208596
Carnobacterium maltaromaticum	2751
Carnobacterium inhibens	147709
Carnobacterium sp. CP1	1564681
Marinilactibacillus sp. 15R	1911586
Jeotgalibaca sp. PTS2502	1903686
Jeotgalibaca dankookensis	708126
Clostridium acetobutylicum	1488
Clostridium perfringens	1502
Clostridium tetani	1513
Clostridium novyi	1542
Clostridium botulinum	1491
Clostridium beijerinckii	1520
Clostridium kluyveri	1534
Clostridium ljungdahlii	1538
Clostridium cellulovorans	1493
Clostridium sp. SY8519	1042156
Clostridium sp. BNL1100	755731
Clostridium saccharoperbutylacetonicum	36745
Clostridium pasteurianum	1501
Clostridium saccharobutylicum	169679
Clostridium autoethanogenum	84023
Clostridium bornimense	1216932
Clostridium baratii	1561
Clostridium scatologenes	1548
Clostridium sporogenes	1509
Clostridium aceticum	84022
Clostridium carboxidivorans	217159
Clostridium butyricum	1492
Clostridium tyrobutyricum	1519
Clostridium estertheticum	238834
Clostridium taeniosporum	394958
Clostridium formicaceticum	1497
Clostridium chauvoei	46867
Clostridium argentinense	29341
Clostridium drakei	332101
Alkaliphilus metalliredigens	208226
Alkaliphilus oremlandii	461876
Candidatus Arthromitus sp. SFB-mouse	49118
Candidatus Arthromitus sp. SFB-mouse-NL	1508644
Candidatus Arthromitus sp. SFB-rat-Yit	1041504
Geosporobacter ferrireducens	1424294
Ruminiclostridium thermocellum	1515
Ruminiclostridium sp. KB18	1834198
[Clostridium] cellulolyticum	1521
[Clostridium] clariflavum	288965
[Eubacterium] siraeum	39492
[Clostridium] stercorarium	1510
[Clostridium] cellulosi	29343
[Clostridium] thermosuccinogenes	84032
Ethanoligenens harbinense	253239
Ruminococcus albus	1264
Ruminococcus bromii	40518
Ruminococcus champanellensis	1161942
Ruminococcus sp. SR1/5	657323
Ruminococcus bicirculans	1160721
Ruminococcaceae bacterium CPB6	1572656
Faecalibacterium prausnitzii	853
Mageeibacillus indolicus	884684
Herbivorax saccincola	1677857
Fastidiosipila sanguinis	236753
Butyrivibrio proteoclasticus	43305
Butyrivibrio fibrisolvens	831
Butyrivibrio hungatei	185008
Cellulosilyticum lentocellum	29360
Roseburia hominis	301301
Roseburia intestinalis	166486
Coprococcus sp. ART55/1	751585
Coprococcus catus	116085
Blautia obeum	40520
Blautia sp. YL58	1796616
[Ruminococcus] torques	33039
Blautia hansenii	1322
Blautia sp. N6H1-15	1912897
Lachnoclostridium phytofermentans	66219
Lachnoclostridium sp. YL32	1834196
[Clostridium] saccharolyticum	84030
[Clostridium] bolteae	208479
Anaerostipes hadrus	649756
Herbinix luporum	1679721
Anaerotignum propionicum	28446
[Eubacterium] rectale	39491
Clostridioides difficile	1496
Peptoclostridium acidaminophilum	1731
Acetoanaerobium sticklandii	1511
Filifactor alocis	143361
Paeniclostridium sordellii	1505
Peptostreptococcaceae bacterium oral taxon 929	2081703
Symbiobacterium thermophilum	2734
Syntrophomonas wolfei	863
Syntrophothermus lipocalidus	86170
Desulfitobacterium hafniense	49338
Desulfitobacterium dehalogenans	36854
Desulfitobacterium dichloroeliminans	233055
Desulfitobacterium metallireducens	142877
Desulfotomaculum reducens	59610
Desulfotomaculum nigrificans	1565
Desulfotomaculum ruminis	1564
Desulfotomaculum ferrireducens	1833852
Desulfofarcimen acetoxidans	58138
Desulfofundulus kuznetsovii	58135
Desulfallas gibsoniae	102134
Pelotomaculum thermopropionicum	110500
Candidatus Desulforudis audaxviator	471827
Thermincola potens	863643
Syntrophobotulus glycolicus	51197
Desulfosporosinus orientis	1563
Desulfosporosinus acidiphilus	885581
Desulfosporosinus meridiei	79209
Dehalobacter sp. DCA	1147129
Dehalobacter sp. CF	1131462
Dehalobacter restrictus	55583
Heliobacterium modesticaldum	35701
[Eubacterium] eligens	39485
Eubacterium limosum	1736
[Eubacterium] hallii	39488
Acetobacterium woodii	33952
Oscillibacter valericigenes	351091
Thermaerobacter marianensis	73919
Sulfobacillus acidophilus	53633
Carboxydocella thermautotrophica	178899
Intestinimonas butyriciproducens	1297617
Flavonifractor plautii	292800
Mogibacterium diversum	114527
[Eubacterium] sulci	143393
butyrate-producing bacterium SM4/1	245012
butyrate-producing bacterium SS3/4	245014
Caldanaerobacter subterraneus	911092
Thermoanaerobacter sp. X514	399726
Thermoanaerobacter sp. X513	573062
Thermoanaerobacter pseudethanolicus	496866
Thermoanaerobacter italicus	108150
Thermoanaerobacter mathranii	583357
Thermoanaerobacter brockii	29323
Thermoanaerobacter wiegelii	46354
Thermoanaerobacter kivui	2325
Carboxydothermus hydrogenoformans	129958
Tepidanaerobacter acetatoxydans	499229
Moorella thermoacetica	1525
Ammonifex degensii	42838
Thermacetogenium phaeum	85874
Caldicellulosiruptor saccharolyticus	44001
Caldicellulosiruptor bescii	31899
Caldicellulosiruptor obsidiansis	717609
Caldicellulosiruptor hydrothermalis	413888
Caldicellulosiruptor owensensis	55205
Caldicellulosiruptor kristjanssonii	52765
Caldicellulosiruptor kronotskyensis	413889
Caldicellulosiruptor lactoaceticus	52766
Thermosediminibacter oceani	291990
Thermoanaerobacterium thermosaccharolyticum	1517
Thermoanaerobacterium xylanolyticum	29329
Thermoanaerobacterium saccharolyticum	28896
Thermodesulfobium narugense	184064
Thermodesulfobium acidiphilum	1794699
Mahella australiensis	252966
Natranaerobius thermophilus	375929
Halothermothrix orenii	31909
Halanaerobium hydrogeniformans	656519
Halanaerobium praevalens	2331
Acetohalobium arabaticum	28187
Halobacteroides halobius	42422
Finegoldia magna	1260
Anaerococcus prevotii	33034
Parvimonas micra	33033
Peptoniphilus sp. ING2-D1G	1912856
Gottschalkia acidurici	1556
Veillonella parvula	29466
Veillonella atypica	39777
Veillonella rodentium	248315
Megasphaera elsdenii	907
Megasphaera hexanoica	1675036
Dialister pneumosintes	39950
Selenomonas sputigena	69823
Selenomonas ruminantium	971
Selenomonas sp. oral taxon 478	712538
Selenomonas sp. oral taxon 136	713030
Selenomonas sp. oral taxon 920	1884263
Megamonas hypermegale	158847
Pelosinus sp. UFO1	484770
Pelosinus fermentans	365349
Acidaminococcus fermentans	905
Acidaminococcus intestini	187327
Erysipelothrix rhusiopathiae	1648
Erysipelothrix sp. LV19	1514105
Faecalitalea cylindroides	39483
Turicibacter sp. H121	1712675
Faecalibaculum rodentium	1702221
Erysipelotrichaceae bacterium I46	1834207
Limnochorda pilosa	1555112
Coprothermobacter proteolyticus	35786
Mycoplasma genitalium	2097
Mycoplasma pneumoniae	2104
Mycoplasma pulmonis	2107
Mycoplasma penetrans	28227
Mycoplasma gallisepticum	2096
Mycoplasma mycoides	2102
Mycoplasma capricolum	2095
Mycoplasma leachii	2105
Mycoplasma mobile	2118
Mycoplasma hyopneumoniae	2099
Mycoplasma synoviae	2109
Mycoplasma agalactiae	2110
Mycoplasma arthritidis	2111
Mycoplasma conjunctivae	45361
Mycoplasma hominis	2098
Mycoplasma crocodyli	50052
Mycoplasma hyorhinis	2100
Mycoplasma fermentans	2115
Mycoplasma bovis	28903
Mycoplasma haemofelis	29501
Mycoplasma suis	57372
Mycoplasma putrefaciens	2123
Mycoplasma haemocanis	136241
Mycoplasma wenyonii	65123
Candidatus Mycoplasma haemolamae	141391
Mycoplasma cynos	171284
Candidatus Mycoplasma haemominutum	209446
Mycoplasma parvum	984991
Mycoplasma ovis	171632
Mycoplasma bovoculi	45362
Mycoplasma californicum	2113
Candidatus Mycoplasma girerdii	1318617
Mycoplasma flocculare	2128
Mycoplasma canadense	29554
Mycoplasma yeatsii	51365
Mycoplasma dispar	86660
Mycoplasma gallinaceum	29556
Mycoplasma canis	29555
Mycoplasma arginini	2094
Mycoplasma sp. (ex Biomphalaria glabrata)	1749074
Mycoplasma pullorum	48003
Mycoplasma bovigenitalium	2112
Ureaplasma parvum	134821
Ureaplasma urealyticum	2130
Candidatus Hepatoplasma crinochetorum	295596
Onion yellows phytoplasma	100379
Aster yellows witches'-broom phytoplasma	229545
Maize bushy stunt phytoplasma	202462
Candidatus Phytoplasma mali	37692
Candidatus Phytoplasma australiense	59748
Candidatus Phytoplasma solani	69896
Acholeplasma laidlawii	2148
Acholeplasma brassicae	61635
Acholeplasma palmae	38986
Acholeplasma oculi	35623
Mesoplasma florum	2151
Mesoplasma chauliocola	216427
Mesoplasma lactucae	138853
Mesoplasma entomophilum	2149
Mesoplasma syrphidae	225999
Mesoplasma tabanidae	219745
Mesoplasma coleopterae	324078
Entomoplasma luminosum	214888
Entomoplasma somnilux	215578
Entomoplasma freundtii	74700
Entomoplasma melaleucae	81459
Spiroplasma chrysopicola	216933
Spiroplasma syrphidicola	216945
Spiroplasma diminutum	216936
Spiroplasma taiwanense	2145
Spiroplasma apis	2137
Spiroplasma mirum	2144
Spiroplasma culicicola	216935
Spiroplasma sabaudiense	216944
Spiroplasma atrichopogonis	1114980
Spiroplasma eriocheiris	315358
Spiroplasma turonicum	216946
Spiroplasma litorale	216942
Spiroplasma kunkelii	47834
Spiroplasma cantharicola	362837
Spiroplasma helicoides	216938
Spiroplasma citri	2133
Spiroplasma floricola	216937
Spiroplasma corruscae	216934
Spiroplasma clarkii	2139
Candidatus Izimaplasma sp. HR1	1541959
Tenericutes bacterium MO-XQ	1911684
Tenericutes bacterium MZ-XQ	1911683
Mycobacterium tuberculosis	1773
Mycobacterium bovis	1765
Mycobacterium africanum	33894
Mycobacterium canettii	78331
Mycobacterium microti	1806
Mycobacterium leprae	1769
Mycobacterium avium	1764
Mycobacterium intracellulare	1767
Mycobacterium paraintracellulare	1138383
Mycobacterium chimaera	222805
Mycobacterium marseillense	701042
Mycobacterium lepraemurium	64667
Mycobacterium sp. JS623	212767
Mycobacterium ulcerans	1809
Mycobacterium sp. MCS	164756
Mycobacterium sp. KMS	189918
Mycobacterium sp. JLS	164757
Mycobacterium marinum	1781
Mycobacterium sp. MOTT36Y	1168287
Mycobacterium liflandii	261524
Mycobacterium kansasii	1768
Mycobacterium sp. VKM Ac-1817D	1273687
Mycobacterium sp. EPa45	1545728
Mycobacterium haemophilum	29311
Mycobacterium sp. NRRL B-3805	1570328
Mycobacterium dioxanotrophicus	482462
Mycobacterium smegmatis	1772
Mycolicibacterium vanbaalenii	110539
Mycobacterium gilvum	1804
Mycobacterium chubuense	1800
Mycobacterium neoaurum	1795
Mycolicibacterium goodii	134601
Mycolicibacterium fortuitum	1766
Mycobacterium phlei	1771
Mycolicibacterium vaccae	1810
Mycobacterium litorale	758802
Mycobacterium rhodesiae	36814
Mycolicibacterium thermoresistibile	1797
Mycobacteroides abscessus	36809
Mycobacteroides chelonae	1774
Mycobacteroides immunogenum	83262
[Mycobacterium] stephanolepidis	1520670
Mycobacteroides saopaulense	1578165
Mycolicibacter sinensis	875328
Mycolicibacter terrae	1788
Hoyosella subflava	639313
Corynebacterium glutamicum	1718
Corynebacterium efficiens	152794
Corynebacterium diphtheriae	1717
Corynebacterium jeikeium	38289
Corynebacterium urealyticum	43771
Corynebacterium aurimucosum	169292
Corynebacterium kroppenstedtii	161879
Corynebacterium pseudotuberculosis	1719
Corynebacterium resistens	258224
Corynebacterium ulcerans	65058
Corynebacterium variabile	1727
Corynebacterium halotolerans	225326
Corynebacterium callunae	1721
Corynebacterium terpenotabidum	89154
Corynebacterium maris	575200
Corynebacterium argentoratense	42817
Corynebacterium falsenii	108486
Corynebacterium casei	160386
Corynebacterium vitaeruminis	38305
Corynebacterium glyciniphilum	1404244
Corynebacterium atypicum	191610
Corynebacterium imitans	156978
Corynebacterium ureicelerivorans	401472
Corynebacterium sp. ATCC 6931	1487956
Corynebacterium doosanense	1121358
Corynebacterium humireducens	1223514
Corynebacterium singulare	161899
Corynebacterium marinum	349751
Corynebacterium kutscheri	35755
Corynebacterium camporealensis	161896
Corynebacterium mustelae	571915
Corynebacterium epidermidicanis	1050174
Corynebacterium testudinoris	136857
Corynebacterium uterequi	1072256
Corynebacterium lactis	1231000
Corynebacterium deserti	1408191
Corynebacterium simulans	146827
Corynebacterium stationis	1705
Corynebacterium crudilactis	1652495
Corynebacterium frankenforstense	1230998
Corynebacterium phocae	161895
Corynebacterium flavescens	28028
Corynebacterium glaucum	187491
Corynebacterium striatum	43770
Corynebacterium aquilae	203263
Corynebacterium sphenisci	191493
Corynebacterium ammoniagenes	1697
[Brevibacterium] flavum	92706
Nocardia farcinica	37329
Nocardia cyriacigeorgica	135487
Nocardia brasiliensis	37326
Nocardia nova	37330
Nocardia soli	134962
Nocardia seriolae	37332
Nocardia terpenica	455432
Rhodococcus jostii	132919
Rhodococcus erythropolis	1833
Rhodococcus opacus	37919
Rhodococcus equi	43767
Rhodococcus pyridinivorans	103816
Rhodococcus sp. B7740	1564114
Rhodococcus aetherivorans	191292
Rhodococcus fascians	1828
Rhodococcus sp. WMMA185	679318
Rhodococcus sp. PBTS 2	1653479
Rhodococcus ruber	1830
Rhodococcus sp. PBTS 1	1653478
Rhodococcus qingshengii	334542
Rhodococcus sp. p52	935199
Rhodococcus sp. 008	1723645
Rhodococcus rhodochrous	1829
Gordonia bronchialis	2054
Gordonia polyisoprenivorans	84595
Gordonia sp. KTR9	337191
Gordonia sp. QH-11	1136941
Gordonia terrae	2055
Gordonia sp. YC-JH1	2059875
Gordonia iterans	1004901
Tsukamurella paurometabola	2061
Tsukamurella tyrosinosolvens	57704
Segniliparus rotundus	286802
Dietzia timorensis	499555
Dietzia sp. oral taxon 368	712270
Dietzia sp. JS16-p6b	2052657
Dietzia psychralcaliphila	139021
Dietzia lutea	546160
Lawsonella clevelandensis	1528099
Streptomyces coelicolor	1902
Streptomyces avermitilis	33903
Streptomyces griseus	1911
Streptomyces globisporus	1908
Streptomyces scabiei	1930
Streptomyces sp. SirexAA-E	862751
Streptomyces violaceusniger	68280
Streptomyces cattleya	29303
Streptomyces pratensis	1169025
Streptomyces bingchenggensis	379067
Streptomyces hygroscopicus	1912
Streptomyces venezuelae	54571
Streptomyces davaonensis	348043
Streptomyces albus	1888
Streptomyces sp. PAMC 26508	1265601
Streptomyces fulvissimus	68202
Streptomyces collinus	42684
Streptomyces rapamycinicus	1226757
Streptomyces albulus	68570
Streptomyces lividans	1916
Streptomyces glaucescens	1907
Streptomyces vietnamensis	362257
Streptomyces sp. 769	1262452
Streptomyces cyaneogriseus	68192
Streptomyces lydicus	47763
Streptomyces xiamenensis	408015
Streptomyces sp. Mg1	465541
Streptomyces sp. CNQ-509	444103
Streptomyces ambofaciens	1889
Streptomyces pristinaespiralis	38300
Streptomyces sp. CFMR 7	1649184
Streptomyces sp. CdTB01	1725411
Streptomyces reticuli	1926
Streptomyces sp. 4F	1751294
Streptomyces leeuwenhoekii	1437453
Streptomyces rubrolavendulae	285473
Streptomyces parvulus	146923
Streptomyces sp. SAT1	1849967
Streptomyces clavuligerus	1901
Streptomyces griseochromogenes	68214
Streptomyces sp. S10(2016)	1783515
Streptomyces lincolnensis	1915
Streptomyces noursei	1971
Streptomyces pluripotens	1355015
Streptomyces sp. CCM MD2014	
Streptomyces niveus	193462
Streptomyces autolyticus	75293
Streptomyces alfalfae	1642299
Streptomyces violaceoruber	1935
Streptomyces puniciscabiei	164348
Streptomyces gilvosporeus	553510
Streptomyces malaysiensis	92644
Streptomyces laurentii	39478
Streptomyces alboflavus	67267
Streptomyces albireticuli	1940
Streptomyces lavendulae	1914
Streptomyces sp. MOE7	1961713
Streptomyces formicae	1616117
Kitasatospora setae	2066
Kitasatospora albolonga	68173
Kitasatospora aureofaciens	1894
Kitasatospora sp. MMS16-BH015	2018025
Streptacidiphilus sp. DSM 106435	2126346
Tropheryma whipplei	2039
Leifsonia xyli	1575
